Date	Location	MinTemp	MaxTemp	WindDir9am	RainToday	RainTomorrow
06-01-2020	Kerala	10.7	19	SW	No	Yes
06-02-2020	Kerala	12.3	18.6	SW	Yes	Yes
06-03-2020	Kerala	13.5	20.1	SW	Yes	Yes
06-04-2020	Kerala	13.3	20.2	NA	Yes	No
06-05-2020	Kerala	10.5	21.5	S	No	No
06-06-2020	Kerala	8.5	19.2	W	No	No
06-07-2020	Kerala	10.8	20	N	No	No
06-08-2020	Kerala	6	20	NA	No	No
06-09-2020	Kerala	8.2	19	WSW	No	No
06-10-2020	Kerala	6.4	18.9	NW	No	No
06-11-2020	Kerala	4.2	16.9	SW	No	No
06-12-2020	Kerala	3.4	18.1	SW	No	No
6/13/2020	Kerala	7	21.3	WNW	No	No
6/14/2020	Kerala	3.6	19	NW	No	No
6/15/2020	Kerala	8.8	20.7	SSW	No	Yes
6/16/2020	Kerala	7.7	19.5	WSW	Yes	No
6/17/2020	Kerala	9.2	18.2	SW	No	Yes
6/18/2020	Kerala	12.4	16	SW	Yes	Yes
6/19/2020	Kerala	13.2	17	SW	Yes	Yes
6/20/2020	Kerala	12.7	19.2	W	Yes	Yes
6/21/2020	Kerala	14.7	19.6	WNW	Yes	Yes
6/22/2020	Kerala	16	19	SW	Yes	Yes
6/23/2020	Kerala	12.5	19.1	WSW	Yes	No
6/24/2020	Kerala	7.7	21.4	WNW	No	No
6/25/2020	Kerala	10	15.1	SSE	No	No
6/26/2020	Kerala	10.8	19.4	NW	No	No
6/27/2020	Kerala	10.8	18	WSW	No	No
6/28/2020	Kerala	8.6	19.5	W	No	No
6/29/2020	Kerala	5.8	19.6	NNE	No	No
6/30/2020	Kerala	5.7	22.5	NA	No	No
07-01-2020	Kerala	10.5	23.9	NNE	No	No
07-02-2020	Kerala	8.9	18.9	W	No	No
07-03-2020	Kerala	6.5	19.3	NW	No	No
07-04-2020	Kerala	4.5	18.4	WNW	No	No
07-05-2020	Kerala	3.9	18.8	NW	No	No
07-06-2020	Kerala	3.7	18.8	W	No	No
07-07-2020	Kerala	9.1	17.3	SW	No	Yes
07-08-2020	Kerala	10.7	17.6	SW	Yes	Yes
07-09-2020	Kerala	10.7	16.1	SW	Yes	Yes
07-10-2020	Kerala	10.9	17.5	SW	Yes	Yes
07-11-2020	Kerala	12	18.2	SW	Yes	No
07-12-2020	Kerala	6.4	20.2	NW	No	No
7/13/2020	Kerala	10.3	23.7	NE	No	No
7/14/2020	Kerala	10.1	17.5	SSW	No	No
7/15/2020	Kerala	5.1	17.9	NW	No	No
7/16/2020	Kerala	4.8	17	NA	No	No
7/17/2020	Kerala	7.5	18.2	SW	No	No
7/18/2020	Kerala	5.3	17.8	SW	No	No
7/19/2020	Kerala	6.3	18.7	WNW	No	No
7/20/2020	Kerala	5	21.8	NNW	No	No
7/21/2020	Kerala	8.4	23	WNW	No	No
7/22/2020	Kerala	15.3	23.6	NW	No	No
7/23/2020	Kerala	12.5	21.1	WSW	No	No
7/24/2020	Kerala	8.1	18	SW	No	Yes
7/25/2020	Kerala	7.9	18.3	W	Yes	No
7/26/2020	Kerala	8.4	18.9	N	No	No
7/27/2020	Kerala	10.8	20.1	S	No	No
7/28/2020	Kerala	3.8	17.8	SW	No	No
7/29/2020	Kerala	3.6	17.7	NW	No	No
7/30/2020	Kerala	6.3	20	NW	No	No
7/31/2020	Kerala	4.5	19.7	SW	No	No
08-01-2020	Kerala	4.8	17.8	NA	No	No
08-02-2020	Kerala	4.6	18.1	SW	No	No
08-03-2020	Kerala	5.7	20.2	SW	No	No
08-04-2020	Kerala	7.4	20.1	NW	No	No
08-05-2020	Kerala	7	18.7	SSW	No	No
08-06-2020	Kerala	4.8	19	SW	No	No
08-07-2020	Kerala	9.4	23	NW	No	No
08-08-2020	Kerala	11	18.1	SW	No	No
08-09-2020	Kerala	3.1	18.1	WNW	No	No
08-10-2020	Kerala	6.7	21.2	NNW	No	No
08-11-2020	Kerala	12.6	22.3	N	No	No
08-12-2020	Kerala	13.7	24.5	NNW	No	No
8/13/2020	Kerala	8.3	21.2	W	No	No
8/14/2020	Kerala	6.8	20.4	SW	No	No
8/15/2020	Kerala	7.1	21.9	NNW	No	No
8/16/2020	Kerala	6.1	23.9	NNE	No	No
8/17/2020	Kerala	11.9	29.2	NW	No	No
8/18/2020	Kerala	9.4	19.5	SW	No	No
8/19/2020	Kerala	6.6	19.3	SW	No	No
8/20/2020	Kerala	9.1	23.3	NNW	No	No
8/21/2020	Kerala	10.7	26	NNE	No	No
8/22/2020	Kerala	16.2	24.1	W	No	No
8/23/2020	Kerala	14.3	27.9	N	No	No
8/24/2020	Kerala	16.3	34	NW	No	No
8/25/2020	Kerala	14.3	31.1	NW	No	No
8/26/2020	Kerala	6.9	22.4	N	No	No
8/27/2020	Kerala	5	23.4	WNW	No	No
8/28/2020	Kerala	8.4	24	WSW	No	No
8/29/2020	Kerala	12.7	26.2	NNE	No	No
8/30/2020	Kerala	19.3	25.1	W	No	No
8/31/2020	Kerala	12.6	18.8	WSW	No	No
09-01-2020	Kerala	4.7	20.4	WSW	No	No
09-02-2020	Kerala	7.8	21.8	SE	No	No
09-03-2020	Kerala	12.2	23.1	NNW	No	No
09-04-2020	Kerala	15.8	23.6	N	No	Yes
09-05-2020	Kerala	14.8	21.2	S	Yes	No
09-06-2020	Kerala	9.4	21.2	SE	No	No
09-07-2020	Kerala	12.3	24.3	N	No	Yes
09-08-2020	Kerala	8.8	21.8	SW	Yes	No
09-09-2020	Kerala	6.6	20.1	SSE	No	No
09-10-2020	Kerala	5.4	21.1	E	No	No
09-11-2020	Kerala	5.2	21.2	SW	No	No
09-12-2020	Kerala	7.9	24.1	NNE	No	No
9/13/2020	Kerala	9.1	25.6	N	No	No
9/14/2020	Kerala	8.5	26.2	NW	No	No
9/15/2020	Kerala	11.4	23.6	NW	No	No
9/16/2020	Kerala	13.7	24.6	NNE	No	No
9/17/2020	Kerala	17.2	28.3	N	No	No
9/18/2020	Kerala	16.2	26.2	NNE	No	No
9/19/2020	Kerala	14.1	24.4	S	No	No
9/20/2020	Kerala	12.8	25.9	SW	No	No
9/21/2020	Kerala	12.6	26.1	NNE	No	Yes
9/22/2020	Kerala	18.1	25	N	Yes	Yes
9/23/2020	Kerala	17.8	24.5	W	Yes	No
9/24/2020	Kerala	8.4	22.9	ENE	No	No
9/25/2020	Kerala	7.2	25.6	SE	No	No
9/26/2020	Kerala	14.4	31.5	NNW	No	No
9/27/2020	Kerala	7.6	22.6	SSW	No	No
9/28/2020	Kerala	4.2	24.4	WSW	No	No
9/29/2020	Kerala	7.9	22.3	SW	No	No
9/30/2020	Kerala	10.1	24.7	NW	No	No
10-01-2020	Kerala	12.6	31.2	ESE	No	No
10-02-2020	Kerala	16	34.5	NNW	No	Yes
10-03-2020	Kerala	18.2	31.1	SE	Yes	Yes
10-04-2020	Kerala	14.7	17.6	WSW	Yes	Yes
10-05-2020	Kerala	13.3	20.9	SW	Yes	Yes
10-06-2020	Kerala	10.2	21.1	SW	Yes	No
10-07-2020	Kerala	13	28.9	NW	No	No
10-08-2020	Kerala	8.1	22.8	SW	No	No
10-09-2020	Kerala	13.2	21.4	SW	No	No
10-10-2020	Kerala	12.6	20.6	SSW	No	Yes
10-11-2020	Kerala	12.1	19.8	WSW	Yes	No
10-12-2020	Kerala	11	26.5	NNE	No	No
10/13/2020	Kerala	17.7	33.5	N	No	No
10/14/2020	Kerala	13.3	28.5	NNW	No	No
10/15/2020	Kerala	8.4	24.2	S	No	No
10/16/2020	Kerala	9.4	23.9	S	No	No
10/17/2020	Kerala	6.7	21.6	SW	No	No
10/18/2020	Kerala	10	22.8	SW	No	Yes
10/19/2020	Kerala	12	22.6	WSW	Yes	No
10/20/2020	Kerala	12.6	24.5	N	No	No
10/21/2020	Kerala	13.3	27.7	NW	No	No
10/22/2020	Kerala	13.5	24.2	SW	No	No
10/23/2020	Kerala	15.6	27.9	NE	No	No
10/24/2020	Kerala	16.4	25	S	No	No
10/25/2020	Kerala	15.6	26	SSE	No	Yes
10/26/2020	Kerala	17.3	20.8	E	Yes	Yes
10/27/2020	Kerala	17.3	21	E	Yes	Yes
10/28/2020	Kerala	17	22.6	SSW	Yes	No
10/29/2020	Kerala	14.5	22.8	NA	No	No
10/30/2020	Kerala	17.5	24.2	NE	No	No
10/31/2020	Kerala	14.7	24	S	No	No
11-01-2020	Kerala	14.9	24.1	S	No	No
11-02-2020	Kerala	14.9	25.2	N	No	No
11-03-2020	Kerala	15.9	29.9	NE	No	No
11-04-2020	Kerala	17.6	30.2	SW	No	No
11-05-2020	Kerala	19.4	23.8	SSW	No	Yes
11-06-2020	Kerala	17.8	21.4	ESE	Yes	Yes
11-07-2020	Kerala	17.4	23.1	SW	Yes	Yes
11-08-2020	Kerala	17.1	21	WSW	Yes	Yes
11-09-2020	Kerala	17.8	23.4	SE	Yes	No
11-10-2020	Kerala	13	23.6	S	No	No
11-11-2020	Kerala	14.4	24.8	NW	No	No
11-12-2020	Kerala	14.6	24.9	NNW	No	No
11/13/2020	Kerala	17.1	25.5	NW	No	Yes
11/14/2020	Kerala	17.7	23.9	SSW	Yes	No
11/15/2020	Kerala	16.9	26.6	S	No	No
11/16/2020	Kerala	17.2	30.3	SE	No	No
11/17/2020	Kerala	21	26.7	S	No	No
11/18/2020	Kerala	18.6	24.4	SSE	No	No
11/19/2020	Kerala	18.1	26.3	NNE	No	No
11/20/2020	Kerala	22.1	30.4	NNE	No	No
11/21/2020	Kerala	20.6	30	NNE	No	No
11/22/2020	Kerala	22.7	29.8	ENE	No	No
11/23/2020	Kerala	21.5	25.4	S	No	No
11/24/2020	Kerala	20.4	26.2	NA	No	No
11/25/2020	Kerala	16.4	26.4	SE	No	No
11/26/2020	Kerala	20.5	27.6	N	No	No
11/27/2020	Kerala	21.5	28.3	NNE	No	No
11/28/2020	Kerala	19.2	29.8	ESE	No	Yes
11/29/2020	Kerala	22.3	37.7	NE	Yes	No
11/30/2020	Kerala	16.9	25.9	SSW	No	No
12-01-2020	Kerala	16.7	23.8	SSW	No	Yes
12-02-2020	Kerala	14	23.3	SW	Yes	Yes
12-03-2020	Kerala	14.7	24.9	SW	Yes	No
12-04-2020	Kerala	15.6	30.2	NNW	No	No
12-05-2020	Kerala	19.1	27.8	NE	No	Yes
12-06-2020	Kerala	20.9	26.9	SW	Yes	No
12-07-2020	Kerala	20.4	30.2	N	No	No
12-08-2020	Kerala	19.4	30.9	SSE	No	No
12-09-2020	Kerala	22.2	26.2	SSW	No	No
12-10-2020	Kerala	21	29.2	NNW	No	Yes
12-11-2020	Kerala	22	26.7	WNW	Yes	No
12-12-2020	Kerala	18.1	26.5	S	No	No
12/13/2020	Kerala	17.2	27.2	ESE	No	No
12/14/2020	Kerala	20.5	28	SSW	No	Yes
12/15/2020	Kerala	19.4	26.4	NA	Yes	No
12/16/2020	Kerala	19.2	42.3	NNW	No	No
12/17/2020	Kerala	NA	29.1	N	No	No
12/18/2020	Kerala	21.6	30.6	NNW	No	Yes
12/19/2020	Kerala	19.1	24.8	SSW	Yes	No
12/20/2020	Kerala	21.3	24.7	SSW	No	No
12/21/2020	Kerala	15.7	26.3	SSW	No	No
12/22/2020	Kerala	17.9	27.2	N	No	No
12/23/2020	Kerala	18.5	28.4	ESE	No	No
12/24/2020	Kerala	18.8	28.2	NE	No	No
12/25/2020	Kerala	23	29	N	No	No
12/26/2020	Kerala	24.2	27.4	NE	No	Yes
12/27/2020	Kerala	23.6	28.8	NNE	Yes	No
12/28/2020	Kerala	23.7	26.1	N	No	Yes
12/29/2020	Kerala	21.1	25.8	SW	Yes	Yes
12/30/2020	Kerala	20.8	23	SW	Yes	Yes
12/31/2020	Kerala	19.5	25.4	WSW	Yes	No
01-01-2021	Kerala	21.4	28.4	NNW	No	No
01-02-2021	Kerala	22.9	28.9	NNW	No	No
01-03-2021	Kerala	20.3	25.8	SSW	No	Yes
01-04-2021	Kerala	21.1	25.4	SSE	Yes	No
01-05-2021	Kerala	15.9	26.7	SSE	No	No
01-06-2021	Kerala	17.4	28.8	NNW	No	No
01-07-2021	Kerala	21.3	27.4	SW	No	No
01-08-2021	Kerala	18.8	27.9	SW	No	No
01-09-2021	Kerala	19.2	28.5	NNW	No	No
01-10-2021	Kerala	18.7	29	NNE	No	No
01-11-2021	Kerala	18.9	28.2	SSW	No	No
01-12-2021	Kerala	19.1	28.1	ENE	No	No
1/13/2021	Kerala	22.6	28.7	N	No	No
1/14/2021	Kerala	21.4	28.6	SSE	No	No
1/15/2021	Kerala	20.1	28.4	SE	No	No
1/16/2021	Kerala	19.9	27.5	S	No	No
1/17/2021	Kerala	20.8	30.5	WSW	No	Yes
1/18/2021	Kerala	20.6	26.7	S	Yes	No
1/19/2021	Kerala	15.4	26.2	SW	No	No
1/20/2021	Kerala	15.8	28.7	WSW	No	No
1/21/2021	Kerala	18	31.4	NNE	No	No
1/22/2021	Kerala	18.1	31	SSE	No	No
1/23/2021	Kerala	18.5	30.7	NE	No	No
1/24/2021	Kerala	21.2	27	S	No	No
1/25/2021	Kerala	20.4	28.9	ESE	No	No
1/26/2021	Kerala	21.3	30.9	SSW	No	No
1/27/2021	Kerala	21.9	30.6	N	No	No
1/28/2021	Kerala	21.4	29.5	SW	No	Yes
1/29/2021	Kerala	20.6	27.6	S	Yes	No
1/30/2021	Kerala	22.3	28.7	SSW	No	Yes
1/31/2021	Kerala	21.6	28.2	ESE	Yes	Yes
02-01-2021	Kerala	19.4	27.8	SW	Yes	Yes
02-02-2021	Kerala	20.7	26.6	SSE	Yes	Yes
02-03-2021	Kerala	20.9	28	ENE	Yes	Yes
02-04-2021	Kerala	21.5	27.7	SW	Yes	Yes
02-05-2021	Kerala	21.7	29.2	NNW	Yes	Yes
02-06-2021	Kerala	22.4	25.1	SSE	Yes	Yes
02-07-2021	Kerala	21.6	27.5	S	Yes	No
02-08-2021	Kerala	19.5	27.9	SW	No	Yes
02-09-2021	Kerala	20.3	27.6	WSW	Yes	Yes
02-10-2021	Kerala	18.7	27.4	SW	Yes	No
02-11-2021	Kerala	18.2	27.9	NNW	No	No
02-12-2021	Kerala	20.5	31.8	N	No	No
2/13/2021	Kerala	21.7	29.8	ESE	No	No
2/14/2021	Kerala	23.5	30.4	N	No	No
2/15/2021	Kerala	23.2	30	NE	No	Yes
2/16/2021	Kerala	20.8	25.8	S	Yes	No
2/17/2021	Kerala	19.4	26.7	SSW	No	No
2/18/2021	Kerala	19.8	26.2	SW	No	Yes
2/19/2021	Kerala	18.4	26.9	SW	Yes	Yes
2/20/2021	Kerala	19.4	25.4	NW	Yes	Yes
2/21/2021	Kerala	18.4	28.1	N	Yes	No
2/22/2021	Kerala	21.2	29.6	NNW	No	No
2/23/2021	Kerala	21.3	31.1	SSE	No	Yes
2/24/2021	Kerala	19.8	24	SSW	Yes	Yes
2/25/2021	Kerala	18.8	26.3	WSW	Yes	Yes
2/26/2021	Kerala	18.4	26.5	SW	Yes	Yes
2/27/2021	Kerala	18.9	26.8	SW	Yes	No
2/28/2021	Kerala	19.6	28.2	NNW	No	No
03-01-2021	Kerala	21.4	24.5	WSW	No	Yes
03-02-2021	Kerala	18	20.9	SW	Yes	Yes
03-03-2021	Kerala	17.6	24.1	WSW	Yes	Yes
03-04-2021	Kerala	18.8	26.9	SW	Yes	Yes
03-05-2021	Kerala	18.3	27.1	NW	Yes	Yes
03-06-2021	Kerala	21.6	27.3	N	Yes	No
03-07-2021	Kerala	21.3	27.2	NW	No	Yes
03-08-2021	Kerala	21.7	27.4	N	Yes	No
03-09-2021	Kerala	22	28.1	NW	No	No
03-10-2021	Kerala	21.2	26.5	SW	No	Yes
03-11-2021	Kerala	18.9	21.8	SW	Yes	Yes
03-12-2021	Kerala	17.1	25.6	SW	Yes	Yes
3/13/2021	Kerala	17	24.8	WSW	Yes	Yes
3/14/2021	Kerala	17.5	24.9	SW	Yes	No
3/15/2021	Kerala	16.7	25.1	SW	No	No
3/16/2021	Kerala	16.4	26.3	SW	No	Yes
3/17/2021	Kerala	18.1	25.5	WNW	Yes	No
3/18/2021	Kerala	17.3	25.9	WSW	No	No
3/19/2021	Kerala	19.3	27	W	No	No
3/20/2021	Kerala	16.7	26.9	NNW	No	No
3/21/2021	Kerala	18	29.4	NNW	No	No
3/22/2021	Kerala	17.3	27.8	SW	No	No
3/23/2021	Kerala	20.4	26.5	WSW	No	No
3/24/2021	Kerala	16	26.7	WSW	No	No
3/25/2021	Kerala	16.4	27.3	NW	No	No
3/26/2021	Kerala	17.7	28.7	NW	No	No
3/27/2021	Kerala	18.4	28.2	NW	No	No
3/28/2021	Kerala	19	27.7	NW	No	No
3/29/2021	Kerala	18.1	28	NNE	No	No
3/30/2021	Kerala	19.5	28.3	N	No	No
3/31/2021	Kerala	19.3	23.5	W	No	Yes
04-01-2021	Kerala	17.5	25.1	SW	Yes	No
04-02-2021	Kerala	15.6	25.5	SW	No	No
04-03-2021	Kerala	17.9	25.5	WSW	No	Yes
04-04-2021	Kerala	17.2	24.6	SW	Yes	No
04-05-2021	Kerala	14.9	23.7	SW	No	No
04-06-2021	Kerala	15.5	24.5	NW	No	No
04-07-2021	Kerala	19.7	25	NNW	No	No
04-08-2021	Kerala	20.2	26.1	NW	No	No
04-09-2021	Kerala	16.8	25.4	SSW	No	No
04-10-2021	Kerala	16.6	27.2	NNW	No	No
04-11-2021	Kerala	14	29.2	NA	No	No
04-12-2021	Kerala	20.4	25.4	SSW	No	No
4/13/2021	Kerala	15.1	24.3	SW	No	No
4/14/2021	Kerala	15.2	24.4	SW	No	No
4/15/2021	Kerala	11.9	24.5	SW	No	No
4/16/2021	Kerala	13.4	25.1	SW	No	Yes
4/17/2021	Kerala	16	23.4	SW	Yes	Yes
4/18/2021	Kerala	15.5	24.3	WSW	Yes	Yes
4/19/2021	Kerala	17	23.8	WSW	Yes	Yes
4/20/2021	Kerala	17.6	22.1	NNW	Yes	Yes
4/21/2021	Kerala	16.1	24.8	W	Yes	No
4/22/2021	Kerala	14.1	25.3	WNW	No	No
4/23/2021	Kerala	15.1	27.5	NW	No	No
4/24/2021	Kerala	17.9	29.4	NNW	No	No
4/25/2021	Kerala	17.9	27	NNW	No	Yes
4/26/2021	Kerala	14.9	22.8	SW	Yes	No
4/27/2021	Kerala	9.4	24.4	N	No	No
4/28/2021	Kerala	15	24.4	WNW	No	No
4/29/2021	Kerala	11.6	25.4	WSW	No	No
4/30/2021	Kerala	10.7	23.1	SW	No	No
05-01-2021	Kerala	12.1	23.3	WSW	No	No
05-02-2021	Kerala	12.9	26.5	N	No	No
05-03-2021	Kerala	15	25	W	No	Yes
05-04-2021	Kerala	15.5	20.6	WNW	Yes	Yes
05-05-2021	Kerala	14.4	24.3	W	Yes	No
05-06-2021	Kerala	10.9	20.2	SSW	No	No
05-07-2021	Kerala	8.2	22.1	WSW	No	No
05-08-2021	Kerala	11.5	23.2	SW	No	No
05-09-2021	Kerala	11.6	23.6	SW	No	No
05-10-2021	Kerala	11.6	23	SW	No	No
05-11-2021	Kerala	12.5	24.9	NW	No	No
05-12-2021	Kerala	10.4	20.3	SSW	No	No
5/13/2021	Kerala	4.8	21.1	WSW	No	No
5/14/2021	Kerala	5.3	21.8	WSW	No	No
5/15/2021	Kerala	6.5	22	WSW	No	No
5/16/2021	Kerala	10.2	22.3	WSW	No	No
5/17/2021	Kerala	11.5	20.3	WSW	No	Yes
5/18/2021	Kerala	9.7	20.1	WSW	Yes	Yes
5/19/2021	Kerala	13	21.7	SW	Yes	No
5/20/2021	Kerala	9.9	21.2	WSW	No	No
5/21/2021	Kerala	11.6	21.3	WSW	No	Yes
5/22/2021	Kerala	11.4	21	SW	Yes	No
5/23/2021	Kerala	14.6	20.7	SW	No	Yes
5/24/2021	Kerala	12.3	19.9	WNW	Yes	No
5/25/2021	Kerala	16	23.9	NNE	No	No
5/26/2021	Kerala	14.8	23.6	NW	No	Yes
5/27/2021	Kerala	13.6	19.7	SSW	Yes	Yes
5/28/2021	Kerala	14.2	21.1	WSW	Yes	Yes
5/29/2021	Kerala	13.4	23.2	NNW	Yes	Yes
5/30/2021	Kerala	9.3	20.1	NW	Yes	No
5/31/2021	Kerala	8	22	NW	No	No
06-01-2021	Kerala	14.4	21.7	SW	No	Yes
06-02-2021	Kerala	14.6	16.2	WSW	Yes	Yes
06-03-2021	Kerala	14.1	16.9	WSW	Yes	Yes
06-04-2021	Kerala	13.9	20.7	WSW	Yes	Yes
06-05-2021	Kerala	14.9	21.7	WSW	Yes	No
06-06-2021	Kerala	8.9	19.4	WSW	No	No
06-07-2021	Kerala	10.8	19.7	SW	No	No
06-08-2021	Kerala	9.9	18.9	SSW	No	No
06-09-2021	Kerala	9.7	22.3	WSW	No	No
06-10-2021	Kerala	4.2	17.9	N	No	No
06-11-2021	Kerala	4.8	18.7	WNW	No	No
06-12-2021	Kerala	5.3	18	WSW	No	No
6/13/2021	Kerala	9.5	17.7	SW	No	Yes
6/14/2021	Kerala	12.8	16.4	SW	Yes	Yes
6/15/2021	Kerala	9.8	17.4	SW	Yes	No
6/16/2021	Kerala	7.5	19.7	SW	No	No
6/17/2021	Kerala	10.1	19	N	No	No
6/18/2021	Kerala	8.7	20.7	W	No	No
6/19/2021	Kerala	5.3	18	W	No	No
6/20/2021	Kerala	5.3	19	W	No	No
6/21/2021	Kerala	6.2	19.7	WSW	No	Yes
6/22/2021	Kerala	13.6	17.8	SW	Yes	Yes
6/23/2021	Kerala	13	18.1	SW	Yes	Yes
6/24/2021	Kerala	12.2	19.1	SW	Yes	No
6/25/2021	Kerala	8.2	20.6	NW	No	No
6/26/2021	Kerala	10	21.6	NW	No	Yes
6/27/2021	Kerala	13.3	17.9	WSW	Yes	No
6/28/2021	Kerala	8.6	17.4	WSW	No	No
6/29/2021	Kerala	3.6	16.4	W	No	No
6/30/2021	Kerala	1.3	16.7	WSW	No	No
07-01-2021	Kerala	3.9	15.8	WSW	No	No
07-02-2021	Kerala	8.3	12.9	WNW	No	Yes
07-03-2021	Kerala	6.3	17.5	WSW	Yes	No
07-04-2021	Kerala	8.4	18.8	SW	No	No
07-05-2021	Kerala	7	18.5	SW	No	Yes
07-06-2021	Kerala	12.3	15.9	N	Yes	No
07-07-2021	Kerala	7.3	17.9	SW	No	Yes
07-08-2021	Kerala	12.8	18.9	SW	Yes	Yes
07-09-2021	Kerala	12.8	19	SW	Yes	Yes
07-10-2021	Kerala	9.4	19.3	WSW	Yes	No
07-11-2021	Kerala	10.5	22.3	NNW	No	No
07-12-2021	Kerala	12.6	20.9	N	No	No
7/13/2021	Kerala	10.6	22.4	N	No	No
7/14/2021	Kerala	16.4	21.7	NE	No	No
7/15/2021	Kerala	5.4	19.8	NNW	No	No
7/16/2021	Kerala	5.1	18.8	SW	No	No
7/17/2021	Kerala	4.5	18.2	SW	No	No
7/18/2021	Kerala	7	21.7	NW	No	No
7/19/2021	Kerala	12.2	23.5	WNW	No	Yes
7/20/2021	Kerala	7.5	17.6	SW	Yes	No
7/21/2021	Kerala	10.1	17.2	SW	No	No
7/22/2021	Kerala	10.2	18.3	SW	No	No
7/23/2021	Kerala	10.9	18.6	SW	No	No
7/24/2021	Kerala	9.6	18.6	WSW	No	Yes
7/25/2021	Kerala	10.7	18.8	WSW	Yes	Yes
7/26/2021	Kerala	11.8	19	SW	Yes	Yes
7/27/2021	Kerala	10.2	17.5	SW	Yes	Yes
7/28/2021	Kerala	14.2	17.9	NE	Yes	Yes
7/29/2021	Kerala	12.3	22.4	S	Yes	No
7/30/2021	Kerala	12	25.3	WNW	No	No
7/31/2021	Kerala	17.6	24.4	N	No	Yes
08-01-2021	Kerala	7	19.8	W	Yes	No
08-02-2021	Kerala	7.7	17.2	NNW	No	No
08-03-2021	Kerala	4.9	20.1	SW	No	No
08-04-2021	Kerala	8.1	19	WSW	No	No
08-05-2021	Kerala	6.4	20.3	WNW	No	No
08-06-2021	Kerala	5.9	17.5	SW	No	No
08-07-2021	Kerala	5.2	18.2	SW	No	No
08-08-2021	Kerala	4.1	17.2	WSW	No	No
08-09-2021	Kerala	5.4	20.8	SW	No	Yes
08-10-2021	Kerala	14.4	19.1	N	Yes	Yes
08-11-2021	Kerala	16.3	21.7	NW	Yes	No
08-12-2021	Kerala	7.9	19.8	N	No	No
8/13/2021	Kerala	8.2	19.5	W	No	No
8/14/2021	Kerala	5	21.7	NA	No	No
8/15/2021	Kerala	8.5	23.8	N	No	No
8/16/2021	Kerala	6.5	20.1	NW	No	No
8/17/2021	Kerala	8	17.3	SW	No	No
8/18/2021	Kerala	4.7	21.7	N	No	No
8/19/2021	Kerala	14.5	25.6	WSW	No	No
8/20/2021	Kerala	17.3	22.1	WSW	No	No
8/21/2021	Kerala	5	17.7	WSW	No	No
8/22/2021	Kerala	3.1	17.6	SW	No	Yes
8/23/2021	Kerala	10.2	17.1	N	Yes	No
8/24/2021	Kerala	9.1	17.2	SW	No	No
8/25/2021	Kerala	8.6	19.7	NW	No	No
8/26/2021	Kerala	5.3	19.9	NNW	No	No
8/27/2021	Kerala	6.3	21.6	NW	No	No
8/28/2021	Kerala	5.2	18.7	SSW	No	No
8/29/2021	Kerala	6.5	19.8	SW	No	No
8/30/2021	Kerala	7.5	20	SW	No	No
8/31/2021	Kerala	8.9	20.8	SE	No	No
09-01-2021	Kerala	11.8	24.7	NNW	No	No
09-02-2021	Kerala	12.4	31.2	NNW	No	No
09-03-2021	Kerala	16.8	21.6	SW	No	Yes
09-04-2021	Kerala	17.2	23.4	N	Yes	Yes
09-05-2021	Kerala	18.3	27.9	NNW	Yes	No
09-06-2021	Kerala	14.2	19.7	WSW	No	No
09-07-2021	Kerala	8.2	20.7	SW	No	No
09-08-2021	Kerala	12.4	19.6	SW	No	No
09-09-2021	Kerala	9.2	22.7	NNW	No	Yes
09-10-2021	Kerala	16.5	27.3	NW	Yes	No
09-11-2021	Kerala	9.9	20.7	W	No	No
09-12-2021	Kerala	7.9	23.1	NW	No	No
9/13/2021	Kerala	16.1	22.7	WNW	No	No
9/14/2021	Kerala	12.4	22.2	WNW	No	No
9/15/2021	Kerala	11.5	24.5	SW	No	No
9/16/2021	Kerala	5.9	20.9	NW	No	No
9/17/2021	Kerala	8.3	19.5	S	No	No
9/18/2021	Kerala	6.2	20.9	NW	No	No
9/19/2021	Kerala	10.8	19.8	WSW	No	Yes
9/20/2021	Kerala	13.8	17.1	SW	Yes	Yes
9/21/2021	Kerala	14	20.7	WSW	Yes	Yes
9/22/2021	Kerala	14.5	22	SW	Yes	No
9/23/2021	Kerala	12.5	23.7	NNW	No	No
9/24/2021	Kerala	14.9	23.4	ESE	No	No
9/25/2021	Kerala	15.7	25.8	NNE	No	No
9/26/2021	Kerala	12.3	24.7	SSW	No	No
9/27/2021	Kerala	13	26.7	NE	No	No
9/28/2021	Kerala	16.6	25.3	SSE	No	Yes
9/29/2021	Kerala	14.6	21.9	S	Yes	No
9/30/2021	Kerala	13.3	20	SW	No	No
10-01-2021	Kerala	11.7	20.7	NA	No	Yes
10-02-2021	Kerala	13.6	19.2	SW	Yes	Yes
10-03-2021	Kerala	15.3	18.7	SE	Yes	Yes
10-04-2021	Kerala	16.2	19.5	ESE	Yes	Yes
10-05-2021	Kerala	17.8	21.7	S	Yes	Yes
10-06-2021	Kerala	17	22.5	SW	Yes	Yes
10-07-2021	Kerala	15.6	26.6	NW	Yes	Yes
10-08-2021	Kerala	16.9	17.8	SW	Yes	Yes
10-09-2021	Kerala	14.7	19.6	SW	Yes	Yes
10-10-2021	Kerala	14.5	19.2	SW	Yes	Yes
10-11-2021	Kerala	15.2	21.5	E	Yes	Yes
10-12-2021	Kerala	15.8	22.8	NE	Yes	No
10/13/2021	Kerala	13.7	23.4	NNW	No	No
